,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,NA_Sales_Ratio,EU_Sales_Ratio,JP_Sales_Ratio,Other_Sales_Ratio
14537,14773,Brothers Conflict: Passion Pink,PSP,2012.0,Action,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14538,14774,Kuryuu Youma Gakuenki Recharge,PS2,2006.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14539,14775,My Frogger: Toy Trials,DS,2006.0,Action,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14540,14776,Jet Grind Radio,GBA,2003.0,Action,Desconocido,0.02,0.01,0.0,0.0,0.03,0.6666666666666667,0.33333333333333337,0.0,0.0
14541,14777,Farm Frenzy 3,DS,2011.0,Strategy,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14542,14778,Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,DS,2009.0,Action,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14543,14779,3DS Classic Collection,3DS,2016.0,Misc,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14544,14780,Baldur's Gate: Dark Alliance,GBA,2004.0,Role-Playing,Desconocido,0.02,0.01,0.0,0.0,0.03,0.6666666666666667,0.33333333333333337,0.0,0.0
14545,14781,GRID Autosport,PC,2014.0,Racing,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14546,14782,The Adventures of Lomax,PS,1996.0,Platform,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14547,14783,Neverwinter Nights Diamond,PC,2004.0,Role-Playing,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14548,14784,Divinity II: Flames of Vengeance,PC,2010.0,Role-Playing,Desconocido,0.0,0.02,0.0,0.01,0.03,0.0,0.6666666666666667,0.0,0.33333333333333337
14549,14785,Under the Skin,PS2,2004.0,Action,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14550,14786,Battlefield 2142,PC,2006.0,Shooter,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14551,14787,Kabu Trader Shun,DS,2007.0,Action,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14552,14788,Air Conflicts: Secret Wars,PC,2011.0,Simulation,Desconocido,0.0,0.02,0.0,0.01,0.03,0.0,0.6666666666666667,0.0,0.33333333333333337
14553,14789,Poy Poy,PS,1997.0,Action,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14554,14790,Hermie Hopperhead: Scrap Panic,PS,1995.0,Platform,Desconocido,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.6666666666666667,0.0
14555,14791,Lost Planet 2,PC,2010.0,Shooter,Desconocido,0.0,0.02,0.0,0.01,0.03,0.0,0.6666666666666667,0.0,0.33333333333333337
14556,14792,NHL 07,XB,2006.0,Sports,Desconocido,0.02,0.01,0.0,0.0,0.03,0.6666666666666667,0.33333333333333337,0.0,0.0
14557,14793,DrumMania 7th Mix,PS2,2001.0,Simulation,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14558,14794,Runabout 3: Neo Age,PS2,2002.0,Racing,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14559,14795,AMNESIA World,PSV,2014.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14560,14796,Captain Morgane and the Golden Turtle,PS3,2012.0,Adventure,Desconocido,0.0,0.02,0.0,0.01,0.03,0.0,0.6666666666666667,0.0,0.33333333333333337
14561,14797,Bully: Scholarship Edition,PC,2008.0,Action,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14562,14798,My Ballet Studio,Wii,2009.0,Simulation,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14563,14799,Guild Wars,PC,2005.0,Role-Playing,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14564,14800,Clannad: Mitsumi Mamoru Sakamichi de - Gekan,PSP,2010.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14565,14801,Archer Maclean Presents: Pool Paradise,GC,2004.0,Sports,Desconocido,0.02,0.01,0.0,0.0,0.03,0.6666666666666667,0.33333333333333337,0.0,0.0
14566,14802,Sengoku Efuda Yuugi: Hototogisu Tairan,PSP,2010.0,Strategy,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14567,14803,Battlezone,PSP,2006.0,Shooter,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14568,14804,Ookiku Furikabutte: Honto no Ace ni Nareru kamo,DS,2007.0,Sports,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14569,14805,Medal of Honor: Vanguard,PS2,2007.0,Shooter,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14570,14806,Touch Shot! Love Application,PS3,2012.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14571,14807,Nanotek Warrior,PS,1997.0,Shooter,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14572,14808,Galileo,DS,2008.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14573,14809,Cake Mania: Baker's Challenge,PS2,2008.0,Puzzle,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14574,14810,Captain Tsubasa J: The Way to World Youth,SNES,1995.0,Sports,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14575,14811,Super Monkey Ball Adventure,PS2,2006.0,Platform,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14576,14812,Alien Breed Trilogy,X360,2011.0,Shooter,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14577,14813,Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,PSV,2015.0,Simulation,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14578,14814,Sengoku Basara: Sanada Yukimura-Den,PS4,2016.0,Action,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14579,14815,CID The Dummy,Wii,2009.0,Platform,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14580,14816,Kisuato,PSV,2015.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14581,14817,Madden NFL 07,GBA,2006.0,Sports,Desconocido,0.02,0.01,0.0,0.0,0.03,0.6666666666666667,0.33333333333333337,0.0,0.0
14582,14818,Renegade Racers,PS,1999.0,Racing,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14583,14819,The Legend of Korra (3DS),3DS,2014.0,Strategy,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14584,14820,AniMates!,DS,2007.0,Simulation,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14585,14821,Monster High 13 Wishes,WiiU,2013.0,Action,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14586,14822,Franklin the Turtle,GBA,2005.0,Misc,Desconocido,0.02,0.01,0.0,0.0,0.03,0.6666666666666667,0.33333333333333337,0.0,0.0
14587,14823,Steins;Gate 0,PS3,2015.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14588,14824,Catan,DS,2009.0,Strategy,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14589,14825,Backyard NFL Football,Wii,2007.0,Sports,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14590,14826,Captain Morgane and the Golden Turtle,PC,2012.0,Adventure,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14591,14827,Gauntlet / Rampart,GBA,2005.0,Misc,Desconocido,0.02,0.01,0.0,0.0,0.03,0.6666666666666667,0.33333333333333337,0.0,0.0
14592,14828,Age of Empires III: Gold Edition,PC,2007.0,Strategy,Desconocido,0.0,0.02,0.0,0.01,0.03,0.0,0.6666666666666667,0.0,0.33333333333333337
14593,14829,Let's Play Ballerina,Wii,2010.0,Sports,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14594,14830,Disney Planes Fire & Rescue,WiiU,2014.0,Action,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14595,14831,Dream Girl Premier,3DS,2015.0,Misc,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14596,14832,River King: Wonderful Journey,PS2,2005.0,Sports,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14597,14833,Senran Kagura: Bon Appétit!,PSV,2014.0,Misc,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14598,14834,Ducati Moto,DS,2008.0,Racing,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14599,14835,Justice League Heroes: The Flash,GBA,2006.0,Action,Desconocido,0.02,0.01,0.0,0.0,0.03,0.6666666666666667,0.33333333333333337,0.0,0.0
14600,14836,Pop Cutie! Street Fashion Simulation (JP sales),DS,2008.0,Simulation,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14601,14837,The Peanuts Movie: Snoopy's Grand Adventure,PS4,2015.0,Action,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14602,14838,Kawasaki Snowmobiles,Wii,2008.0,Racing,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14603,14839,Dungeon Siege II,PC,2005.0,Role-Playing,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14604,14840,Bae Yong-joon to Manabu Kankokugo DS,DS,2009.0,Misc,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14605,14841,World War II Combat: Road To Berlin,XB,2006.0,Shooter,Desconocido,0.02,0.01,0.0,0.0,0.03,0.6666666666666667,0.33333333333333337,0.0,0.0
14606,14842,Metal Saga,PS2,2005.0,Role-Playing,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14607,14843,Imagine: Sweet 16,DS,2010.0,Simulation,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14608,14844,SWAT 4,PC,2005.0,Shooter,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14609,14845,Last Escort 2: Shinya no Amai Toge,PS2,2008.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14610,14846,Pop'n Music 13 Carnival,PS2,2006.0,Simulation,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14611,14847,Magicka Collection,PC,2011.0,Adventure,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14612,14848,Bookworm,GBA,2004.0,Puzzle,Desconocido,0.02,0.01,0.0,0.0,0.03,0.6666666666666667,0.33333333333333337,0.0,0.0
14613,14849,Tokushu Houdoubu,PSV,2012.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14614,14850,Terraria,WiiU,2016.0,Action,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14615,14851,My DoItAll,DS,2009.0,Misc,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14616,14853,Shakugan no Shana,PS2,2006.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14617,14854,Monster Mayhem: Build and Battle,Wii,2009.0,Simulation,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14618,14855,I Heart Geeks,DS,2011.0,Puzzle,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14619,14856,Hokuto no Ken: Hokuto Shinken Denshousha no Michi,DS,2008.0,Action,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14620,14857,The Lord of the Rings: Conquest,PC,2009.0,Action,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14621,14859,Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,PSP,2011.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14622,14860,Little Busters! Converted Edition,PSV,2012.0,Action,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14623,14861,Hankou Shashin,SAT,1996.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14624,14862,MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,PSV,2015.0,Role-Playing,Desconocido,0.0,0.01,0.01,0.0,0.03,0.0,0.33333333333333337,0.33333333333333337,0.0
14625,14863,Marker Man Adventures,DS,2009.0,Platform,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14626,14864,Capcom Digital Collection,X360,2012.0,Action,Desconocido,0.02,0.01,0.0,0.0,0.03,0.6666666666666667,0.33333333333333337,0.0,0.0
14627,14865,Pro Yakyuu Family Stadium,Wii,2008.0,Sports,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14628,14866,Open Season,PS2,2006.0,Platform,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14629,14867,Monster Hunter Frontier Online: Forward 2,X360,2011.0,Role-Playing,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14630,14868,Moyashimon DS,DS,2009.0,Action,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14631,14869,A Ressha de Gyoukou 2001,PS2,2001.0,Simulation,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14632,14870,Diabolik Lovers: Lunatic Parade,PSV,2016.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14633,14871,Let's Dance with Mel B,Wii,2011.0,Sports,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14634,14872,Battlestations: Pacific,PC,2009.0,Strategy,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14635,14873,Neverwinter Nights 2,PC,2006.0,Role-Playing,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14636,14874,Starry ? Sky: In Autumn,PSP,2010.0,Misc,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14637,14875,Battlefield 1942,PC,2002.0,Shooter,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14638,14876,Back to the Future: The Game,X360,2015.0,Adventure,Desconocido,0.02,0.01,0.0,0.0,0.03,0.6666666666666667,0.33333333333333337,0.0,0.0
14639,14877,Pitball,PS,1996.0,Sports,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14640,14878,X-Men Origins: Wolverine - Uncaged Edition,PC,2009.0,Action,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14641,14880,D.C. III: Da Capo III,PSP,2013.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14642,14881,Judge Dredd: Dredd Vs Death,PS2,2003.0,Shooter,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14643,14882,Ocean Commander,Wii,2009.0,Simulation,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14644,14883,Drome Racers,GBA,2003.0,Racing,Desconocido,0.02,0.01,0.0,0.0,0.03,0.6666666666666667,0.33333333333333337,0.0,0.0
14645,14884,Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,PSP,2012.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14646,14885,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,PS4,2015.0,Misc,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14647,14886,Tank Beat,DS,2006.0,Strategy,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14648,14887,LEGO Pirates of the Caribbean: The Video Game,PC,2011.0,Action,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14649,14888,Turbo: Super Stunt Squad,WiiU,2013.0,Sports,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14650,14889,Jurassic Park: Operation Genesis,PC,2003.0,Simulation,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14651,14890,The Peanuts Movie: Snoopy's Grand Adventure,X360,2015.0,Action,Desconocido,0.0,0.02,0.0,0.0,0.03,0.0,0.6666666666666667,0.0,0.0
14652,14891,Tenkaichi * Sengoku Lovers,DS,2010.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14653,14892,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,PS3,2013.0,Misc,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14654,14893,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,PS2,2007.0,Misc,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14655,14894,Bode Miller Alpine Skiing,PS2,2006.0,Sports,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14656,14895,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,GBA,2006.0,Role-Playing,Desconocido,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.6666666666666667,0.0
14657,14896,R-Type Delta,PS,1998.0,Shooter,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14658,14897,Angelique: Maren no Rokukishi,PSP,2011.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14659,14898,Soul Eater: Battle Resonance,PSP,2009.0,Action,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14660,14899,Psycho-Pass: Mandatory Happiness,PS4,2016.0,Adventure,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14661,14900,Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,DS,2008.0,Misc,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14662,14901,The Great Battle Gaiden 2: Matsuri da Wasshoi,SNES,1994.0,Action,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14663,14902,Napoleon Dynamite: The Game,DS,2007.0,Puzzle,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14664,14903,Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,DS,2008.0,Simulation,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14665,14904,Rock 'N' Roll Adventures,Wii,2007.0,Platform,Desconocido,0.02,0.0,0.0,0.0,0.03,0.6666666666666667,0.0,0.0,0.0
14666,14905,War Gods,PS,1996.0,Fighting,Desconocido,0.01,0.01,0.0,0.0,0.03,0.33333333333333337,0.33333333333333337,0.0,0.0
14667,14906,Evangelion: Jo,PS2,2009.0,Action,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14668,14907,Doki Oki,PS,1995.0,Adventure,Desconocido,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.6666666666666667,0.0
14669,14908,Gakuen Alice: WakuWaku * Happy Friends,DS,2007.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14670,14909,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,PSV,2012.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14671,14910,Konohana 2: Todoke Kanai Requiem,PS2,2002.0,Adventure,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14672,14911,Derby Time 2006,PSP,2006.0,Sports,Desconocido,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.0,0.0
14673,14912,Yuusha Shisu.,PSV,2016.0,Role-Playing,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14674,14913,Monster Mayhem: Build and Battle,DS,2009.0,Simulation,Desconocido,0.02,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0
14675,14914,Senjou no Waltz,PSV,2014.0,Adventure,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14676,14915,Chuck E. Cheese's Sports Games,Wii,2011.0,Sports,Desconocido,0.02,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0
14677,14916,Ghostbusters (2016),XOne,2016.0,Action,Desconocido,0.02,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0
14678,14917,Stronghold 2 Deluxe,PC,2005.0,Strategy,Desconocido,0.0,0.02,0.0,0.0,0.02,0.0,1.0,0.0,0.0
14679,14918,MAPLUS: Portable Navi 3,PSP,2009.0,Misc,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14680,14919,DEATH NOTE: L o Tsugu Mono,DS,2007.0,Adventure,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14681,14920,ZooCube,GC,2002.0,Puzzle,Desconocido,0.02,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0
14682,14921,Puppet Show 3: Lost Town,PC,2011.0,Puzzle,Desconocido,0.0,0.02,0.0,0.0,0.02,0.0,1.0,0.0,0.0
14683,14922,Star Wars: Empire at War - Forces of Corruption,PC,2006.0,Strategy,Desconocido,0.0,0.02,0.0,0.0,0.02,0.0,1.0,0.0,0.0
14684,14923,Spy Hunter / Super Sprint,GBA,2005.0,Racing,Desconocido,0.02,0.01,0.0,0.0,0.02,1.0,0.5,0.0,0.0
14685,14924,Otometeki Koi Kakumei * Love Revo! Portable,PSP,2010.0,Adventure,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14686,14925,Clover no Kuni no Alice: Wonderful Wonder World,PS2,2010.0,Adventure,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14687,14926,Room Zoom: Race for Impact,XB,2004.0,Racing,Desconocido,0.02,0.01,0.0,0.0,0.02,1.0,0.5,0.0,0.0
14688,14927,Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,PSV,2013.0,Adventure,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14689,14929,Ghost Pirates of Vooju Island,PC,2009.0,Adventure,Desconocido,0.0,0.02,0.0,0.0,0.02,0.0,1.0,0.0,0.0
14690,14930,America Oudan Ultra-Quiz,SAT,1995.0,Misc,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14691,14931,DoDonPachi Dai-Oujou: Black Label Extra,X360,2009.0,Shooter,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14692,14932,Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,DS,2009.0,Misc,Desconocido,0.0,0.02,0.0,0.0,0.02,0.0,1.0,0.0,0.0
14693,14933,ParaWorld,PC,2006.0,Strategy,Desconocido,0.0,0.02,0.0,0.0,0.02,0.0,1.0,0.0,0.0
14694,14934,Tropico Reloaded,PC,2009.0,Strategy,Desconocido,0.0,0.02,0.0,0.0,0.02,0.0,1.0,0.0,0.0
14695,14935,Shinseiki Evangelion: Battle Orchestra,PS2,2007.0,Fighting,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14696,14936,Pharaoh,PC,1998.0,Strategy,Desconocido,0.0,0.02,0.0,0.0,0.02,0.0,1.0,0.0,0.0
14697,14937,Vampire Mansion: Linda Hyde,DS,2011.0,Adventure,Desconocido,0.0,0.02,0.0,0.0,0.02,0.0,1.0,0.0,0.0
14698,14938,Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,DS,2008.0,Action,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14699,14939,Battlefield 2: Modern Combat(JP sales),PS2,2005.0,Shooter,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14700,14940,The Idolmaster: Gravure For You! Vol.7,PS3,2012.0,Action,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14701,14941,Stake: Fortune Fighters,XB,2003.0,Fighting,Desconocido,0.02,0.01,0.0,0.0,0.02,1.0,0.5,0.0,0.0
14702,14942,Serious Sam Advance,GBA,2004.0,Shooter,Desconocido,0.02,0.01,0.0,0.0,0.02,1.0,0.5,0.0,0.0
14703,14943,The Settlers: Rise of an Empire,PC,2007.0,Strategy,Desconocido,0.01,0.01,0.0,0.0,0.02,0.5,0.5,0.0,0.0
14704,14944,Let's Play Garden,Wii,2010.0,Simulation,Desconocido,0.02,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0
14705,14946,Pop'n Music 12 Iroha,PS2,2006.0,Simulation,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14706,14947,BeatMania IIDX 11: IIDX Red,PS2,2006.0,Simulation,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14707,14948,Warhammer Online: Age of Reckoning,PC,2008.0,Role-Playing,Desconocido,0.0,0.02,0.0,0.0,0.02,0.0,1.0,0.0,0.0
14708,14949,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,GC,2005.0,Sports,Desconocido,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.0,0.0
14709,14950,Road Trip: The Arcade Edition,GC,2002.0,Racing,Desconocido,0.02,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0
